SUGAR BINDING PROTEIN	467	1KUJ-B-A, 1KUJ-D-A, 1KUJ-F-A, 1KUJ-B-C, 1KUJ-D-C, 1KUJ-H-C, 1KUJ-B-E, 1KUJ-F-E, 1KUJ-H-E, 1KUJ-D-G, 1KUJ-F-G, 1KUJ-H-G, 1WS5-B-A, 1WS5-D-A, 1WS5-F-A, 1WS5-B-C, 1WS5-D-C, 1WS5-H-C, 1WS5-B-E, 1WS5-F-E, 1WS5-H-E, 1WS5-D-G, 1WS5-F-G, 1WS5-H-G, 1UH0-B-A, 1UH0-D-A, 1UH0-B-C, 1UH0-D-C, 1UH0-F-E, 1UH0-H-E, 1UH0-F-G, 1UH0-H-G, 1UGX-B-A, 1UH1-B-A, 1UH1-D-A, 1UH1-B-C, 1UH1-D-C, 1UH1-F-E, 1UH1-H-E, 1UH1-F-G, 1UH1-H-G, 1TP8-B-A, 1TP8-D-A, 1TP8-F-A, 1TP8-B-C, 1TP8-D-C, 1TP8-H-C, 1TP8-B-E, 1TP8-F-E, 1TP8-H-E, 1TP8-D-G, 1TP8-F-G, 1TP8-H-G, 1JYC-P-A, 1JYC-Q-B, 1JYC-R-C, 1JYC-S-D, 1PXD-B-A, 1LOC-B-A, 1LOC-D-A, 1LOC-B-C, 1LOC-D-C, 1LOC-H-C, 1LOC-F-E, 1LOC-H-E, 1LOC-D-G, 1LOC-F-G, 1LOC-H-G, 1UGY-B-A, 1UGY-D-A, 1UGY-F-A, 1UGY-B-C, 1UGY-D-C, 1UGY-H-C, 1UGY-B-E, 1UGY-F-E, 1UGY-H-E, 1UGY-D-G, 1UGY-F-G, 1UGY-H-G, 1JYI-P-A, 1JYI-Q-B, 1JYI-R-C, 1JYI-S-D, 1TOQ-B-A, 1TOQ-D-A, 1TOQ-F-A, 1TOQ-B-C, 1TOQ-D-C, 1TOQ-H-C, 1TOQ-B-E, 1TOQ-F-E, 1TOQ-H-E, 1TOQ-D-G, 1TOQ-F-G, 1TOQ-H-G, 1KU8-B-A, 1KU8-D-A, 1KU8-F-A, 1KU8-H-A, 1KU8-B-C, 1KU8-D-C, 1KU8-H-C, 1KU8-B-E, 1KU8-F-E, 1KU8-H-E, 1KU8-B-G, 1KU8-D-G, 1KU8-F-G, 1KU8-H-G, 1WS4-B-A, 1WS4-D-A, 1WS4-F-A, 1WS4-B-C, 1WS4-D-C, 1WS4-H-C, 1WS4-B-E, 1WS4-F-E, 1WS4-H-E, 1WS4-B-G, 1WS4-D-G, 1WS4-F-G, 1WS4-H-G, 1JW6-B-A, 1UGW-B-A, 1UGW-D-A, 1UGW-F-A, 1UGW-H-A, 1UGW-B-C, 1UGW-D-C, 1UGW-H-C, 1UGW-B-E, 1UGW-D-E, 1UGW-F-E, 1UGW-H-E, 1UGW-D-G, 1UGW-F-G, 1UGW-H-G, 1JUI-P-A, 1JUI-Q-B, 1JUI-R-C, 1JUI-S-D, 1JOJ-P-A, 1JOJ-Q-B, 1JOJ-R-C, 1JOJ-S-D, 2B1N-B-A, 3LLZ-B-A, 3WSR-C-A, 3WSR-D-A, 3WSR-C-B, 3WSR-D-B, 3ZYB-I-A, 3ZYB-I-B, 3ZYB-J-B, 3ZYB-I-F, 3ZYB-J-F, 3ZYB-N-F, 3ZYB-J-G, 3ZYB-I-H, 3ZYB-J-H, 3ZYB-N-H, 3LLY-B-A, 3LM1-B-A, 3LM1-F-A, 3LM1-H-A, 3LM1-J-A, 3LM1-N-A, 3LM1-D-C, 3LM1-H-C, 3LM1-L-C, 3LM1-B-E, 3LM1-F-E, 3LM1-J-E, 3LM1-B-G, 3LM1-D-G, 3LM1-H-G, 3LM1-P-G, 3LM1-F-I, 3LM1-J-I, 3LM1-N-I, 3LM1-D-K, 3LM1-L-K, 3LM1-P-K, 3LM1-B-M, 3LM1-J-M, 3LM1-N-M, 3LM1-H-O, 3LM1-L-O, 3LM1-P-O, 4R6P-B-A, 4R6P-D-A, 4R6P-F-A, 4R6P-B-C, 4R6P-D-C, 4R6P-H-C, 4R6P-B-E, 4R6P-F-E, 4R6P-H-E, 4R6P-D-G, 4R6P-F-G, 4R6P-H-G, 4R6R-B-A, 4R6R-D-A, 4R6R-F-A, 4R6R-B-C, 4R6R-D-C, 4R6R-H-C, 4R6R-B-E, 4R6R-F-E, 4R6R-H-E, 4R6R-D-G, 4R6R-F-G, 4R6R-H-G, 4R6Q-B-A, 4R6Q-D-A, 4R6Q-F-A, 4R6Q-B-C, 4R6Q-D-C, 4R6Q-F-C, 4R6Q-H-C, 4R6Q-B-E, 4R6Q-F-E, 4R6Q-H-E, 4R6Q-D-G, 4R6Q-F-G, 4R6Q-H-G, 4R6O-B-A, 4R6O-D-A, 4R6O-F-A, 4R6O-B-C, 4R6O-D-C, 4R6O-H-C, 4R6O-B-E, 4R6O-F-E, 4R6O-H-E, 4R6O-B-G, 4R6O-D-G, 4R6O-F-G, 4R6O-H-G, 4R6N-B-A, 4R6N-D-A, 4R6N-F-A, 4R6N-B-C, 4R6N-D-C, 4R6N-H-C, 4R6N-B-E, 4R6N-F-E, 4R6N-H-E, 4R6N-D-G, 4R6N-F-G, 4R6N-H-G, 4HAN-C-A, 4HAN-D-B, 4D69-P-A, 4D69-R-B, 4D69-V-B, 4D69-T-D, 4D69-Y-D, 4D69-U-E, 4D69-X-E, 4D69-X-F, 4D69-W-G, 4D69-Z-H, 4D69-O-I, 4D69-Q-J, 4D69-Y-K, 4D69-V-L, 4AK4-B-A, 4AK4-D-A, 4AK4-F-A, 4AK4-B-C, 4AK4-D-C, 4AK4-H-C, 4AK4-B-E, 4AK4-F-E, 4AK4-H-E, 4AK4-J-E, 4AK4-D-G, 4AK4-F-G, 4AK4-H-G, 4AK4-N-G, 4AK4-B-I, 4AK4-H-I, 4AK4-J-I, 4AK4-L-I, 4AK4-H-K, 4AK4-J-K, 4AK4-L-K, 4AK4-N-M, 4AK4-P-M, 4AK4-H-O, 4AK4-N-O, 4AK4-P-O, 4CZS-E-A, 4CZS-F-B, 4CZS-G-C, 4CZS-H-D, 4HR6-A-B, 4HR6-A-C, 4AKB-B-A, 4AKB-D-A, 4AKB-F-A, 4AKB-B-C, 4AKB-D-C, 4AKB-H-C, 4AKB-B-E, 4AKB-F-E, 4AKB-H-E, 4AKB-D-G, 4AKB-F-G, 4AKB-H-G, 4AKC-B-A, 4AKC-D-A, 4AKC-F-A, 4AKC-B-C, 4AKC-D-C, 4AKC-H-C, 4AKC-B-E, 4AKC-F-E, 4AKC-H-E, 4AKC-D-G, 4AKC-F-G, 4AKC-H-G, 5J4X-B-A, 5J4X-D-A, 5J4X-F-A, 5J4X-H-A, 5J4X-B-C, 5J4X-D-C, 5J4X-H-C, 5J4X-B-E, 5J4X-D-E, 5J4X-F-E, 5J4X-H-E, 5J4X-D-G, 5J4X-F-G, 5J4X-H-G, 5GGP-C-A, 5GGP-D-B, 5J50-B-A, 5J50-D-A, 5J50-F-A, 5J50-B-C, 5J50-D-C, 5J50-H-C, 5J50-B-E, 5J50-F-E, 5J50-H-E, 5J50-B-G, 5J50-D-G, 5J50-F-G, 5J50-H-G, 5T5L-a-A, 5T5L-b-B, 5BN6-A-E, 5BN6-B-E, 5BN6-D-E, 5BN6-A-F, 5BN6-B-F, 5BN6-C-F, 5BN6-B-G, 5BN6-C-G, 5BN6-D-G, 5BN6-A-H, 5BN6-C-H, 5BN6-D-H, 5T5O-a-A, 5T5O-b-B, 5T5O-f-B, 5T5O-c-C, 5T5O-i-C, 5T5O-d-D, 5T5O-e-E, 5T5O-b-F, 5T5O-f-F, 5T5O-g-G, 5T5O-j-G, 5T5O-h-H, 5T5O-c-I, 5T5O-i-I, 5T5O-g-J, 5T5O-j-J, 5NEY-E-B, 5NEY-E-C, 5JR4-B-A, 5JQI-G-H, 5JQI-A-H, 5JQI-G-B, 5JQI-A-B, 5JQI-C-D, 5JQI-E-F, 5JM1-B-A, 5JM1-D-A, 5JM1-F-A, 5JM1-B-C, 5JM1-D-C, 5JM1-H-C, 5JM1-B-E, 5JM1-F-E, 5JM1-H-E, 5JM1-D-G, 5JM1-F-G, 5JM1-H-G, 5YLG-B-A, 5YLG-C-A, 5YLG-D-A, 5J4T-B-A, 5J4T-D-A, 5J4T-F-A, 5J4T-B-C, 5J4T-D-C, 5J4T-H-C, 5J4T-B-E, 5J4T-F-E, 5J4T-H-E, 5J4T-B-G, 5J4T-D-G, 5J4T-F-G, 5J4T-H-G, 5T5P-a-A, 5T5P-b-B, 5J51-B-A, 5J51-D-A, 5J51-F-A, 5J51-B-C, 5J51-D-C, 5J51-H-C, 5J51-B-E, 5J51-D-E, 5J51-F-E, 5J51-H-E, 5J51-D-G, 5J51-F-G, 5J51-H-G, 5NGQ-E-A, 5NGQ-E-C, 5T5J-a-A, 5T5J-b-B, 5D2A-C-A, 5D2A-D-A, 5D2A-E-A, 5D2A-D-B, 5D2A-E-B, 5I8X-E-B, 5I8X-E-C, 5I8M-E-A, 5I8M-E-C, 5I8M-E-D, 6S5S-C-A, 6S5S-D-A, 6S5S-E-A, 6UM2-B-A, 6S7G-G-A, 6S7G-F-B, 6S7G-H-B, 6S7G-G-C, 6S7G-F-D, 6S7G-H-D, 6S5P-H-C, 6S5P-H-D, 7YTQ-E-A, 7YTQ-E-B, 9FRO-A-D, 9FRO-B-D, 9FRO-E-D, 9FRO-C-D
SUGAR BINDING PROTEIN, HORMONE RECEPTOR	2	1YTV-M-A, 1YTV-N-B
SUGAR BINDING PROTEIN, PEPTIDE BINDING PROTEIN	1	5AZ8-B-A
SUGAR BINDING PROTEIN, PLANT PROTEIN	13	1M26-B-A, 1M26-D-A, 1M26-F-A, 1M26-H-A, 1M26-B-C, 1M26-D-C, 1M26-H-C, 1M26-B-E, 1M26-F-E, 1M26-H-E, 1M26-D-G, 1M26-F-G, 1M26-H-G
SUGAR BINDING PROTEIN/IMMUNE SYSTEM	1	1URL-B-A
SUGAR BINDING PROTEIN/INHIBITOR	15	4LKE-E-A, 4LKE-F-B, 4LKE-H-D, 4LKF-C-A, 4LKF-C-B, 4LKD-I-A, 4LKD-J-A, 4LKD-J-B, 4LKD-K-C, 4LKD-L-D, 4LKD-M-E, 4LKD-N-F, 4LKD-O-G, 4LKD-J-H, 4LKD-P-H
SURFACTANT PROTEIN	1	8AV0-P-A
SYGNALING PROTEIN/IMMUNE SYSTEM	4	8J8Z-V-A, 8J8Z-V-L, 8J8Z-U-B, 8J8Z-U-M
SYNTHASE	5	1OHH-H-A, 1OHH-H-C, 1OHH-H-D, 1OHH-H-F, 1OHH-H-G
Signaling Protein/Hormone	1	5VAI-P-R
Signaling Protein/Inhibitor	4	4X6S-L-A, 4X6S-M-B, 5EEQ-L-A, 5EEQ-M-B
Signaling Protein/Peptide	20	4HVU-B-A, 4HVW-B-A, 4HVV-B-A, 5TYI-L-A, 5TYI-N-A, 5TYI-M-B, 5TYI-P-B, 5TYI-L-C, 5TYI-M-C, 5TYI-N-C, 5TYI-M-D, 5TYI-P-D, 5EEL-M-A, 5EEL-N-B, 5EEL-L-C, 5EEL-P-C, 5EEL-Q-D, 5EEL-N-E, 5EEL-R-E, 5EEL-L-F
Signaling Protein/Protein Binding	4	2LNH-C-A, 2LNH-C-B, 4P7I-C-A, 4P7I-D-B
Signaling Protein/Signaling Protein	10	3M4W-E-A, 3M4W-F-A, 3M4W-G-A, 3M4W-E-B, 3M4W-F-B, 3M4W-H-B, 3M4W-E-C, 3M4W-G-C, 3M4W-F-D, 3M4W-H-D
Signaling Protein/Toxin	2	4KBB-C-A, 4KBB-D-B
Signaling protein/Signaling protein	2	3C5T-B-A, 3C59-B-A
Signaling protein/hydrolase	3	2QIY-C-A, 2QIY-C-B, 2QIY-D-B
Splicing/Inhibitor	3	5LSO-C-A, 5LSO-C-B, 5LSO-D-B
Structural Genomics, Unknown Function	1	4ZHB-B-A
Structural Genomics, Unknown function	3	3OGI-A-B, 3OGI-A-C, 3OGI-A-D
Structural Protein/Hydrolase	4	4M6B-C-A, 4M6B-F-A, 4M6B-C-D, 4M6B-F-D
Structural Protein/cell Adhesion	1	2LSR-B-A
THIOL PROTEASE	2	1HUC-A-B, 1HUC-C-D
TNF SIGNALING	4	1CA9-G-A, 1CA9-H-B, 1CA9-G-D, 1CA9-G-E
TOXIN	219	1RGJ-B-A, 1IDG-B-A, 1IDH-B-A, 1XTC-C-A, 1XTC-C-D, 1XTC-C-E, 1XTC-C-F, 1XTC-C-G, 1XTC-C-H, 1ABT-B-A, 1LXH-B-A, 1JBD-B-A, 1LTT-C-D, 1LTT-C-E, 1LTT-C-F, 1LTT-C-G, 1LTT-C-H, 1LTT-C-A, 1HOY-B-A, 1LXG-B-A, 1KC4-B-A, 1LTS-C-D, 1LTS-C-E, 1LTS-C-F, 1LTS-C-G, 1LTS-C-H, 1LTS-C-A, 1JKY-B-A, 1KL8-B-A, 3SZS-A-E, 3SZS-B-E, 3SZS-C-E, 3SZS-A-F, 3SZS-C-F, 3SZS-A-G, 3SZS-B-G, 3SZS-C-G, 3BPQ-A-B, 3BPQ-C-B, 3BPQ-A-D, 3BPQ-C-D, 4ISR-D-A, 4ISR-E-A, 4ISR-E-B, 4ISR-F-C, 4MJT-J-A, 4MJT-K-B, 4MJT-L-C, 4MJT-M-D, 4MJT-N-E, 4MJT-O-F, 4MJT-P-G, 4MJT-Q-H, 4MJT-R-I, 4MKQ-C-A, 4MKQ-D-B, 4ISQ-E-A, 4ISQ-F-A, 4ISQ-E-B, 4ISQ-D-C, 5VID-G-D, 5VID-H-B, 5VID-I-C, 5VID-F-A, 5VID-G-A, 5CZF-B-C, 5CZF-A-D, 5VMR-C-A, 5VMR-D-B, 6TE4-C-A, 6G5F-P-B, 6VEQ-A-E, 6VEQ-B-E, 6VEQ-F-E, 6VEQ-A-K, 6VEQ-B-K, 6VEQ-L-K, 6VEQ-H-K, 6G5G-P-B, 6HY7-B-A, 6QNS-S-A, 6ZFM-C-A, 6ZFM-F-A, 6ZFM-C-B, 6ZFM-F-B, 6ZFM-C-D, 6ZFM-F-D, 6ZFM-C-E, 6ZFM-F-E, 7VHC-G-A, 7VHC-G-D, 7UO8-B-A, 7VHF-G-A, 7VHF-G-D, 7VHD-G-A, 7VHD-G-D, 7NBU-3-g, 7NBU-h-w, 7DU4-Q-A, 7DU4-Q-B, 7UO3-B-A, 7T86-I-L, 7T86-I-H, 7T86-J-A, 7T86-J-B, 7T86-G-C, 7T86-G-D, 7T86-K-E, 7T86-K-F, 7VHE-G-A, 7VHE-G-D, 7AK9-C-A, 7AK9-D-A, 7AK9-C-B, 7AK9-D-B, 7D6R-G-A, 7D6R-G-D, 7U6V-P-A, 7P93-B-A, 7P93-M-A, 7UMA-C-A, 7D2Q-D-A, 7D2Q-F-A, 7D2Q-D-C, 7D2Q-F-C, 7D2Q-D-E, 7D2Q-F-E, 7D2Q-D-G, 7D2Q-F-G, 7D2P-E-A, 7D2P-F-B, 7D2P-F-C, 7D2P-E-D, 7EGR-K-A, 7EGR-K-B, 7EGR-L-C, 7EGR-L-D, 7EGR-M-D, 7EGR-M-E, 7EGR-N-F, 7EGR-O-F, 7EGR-O-G, 7EGR-P-G, 7EGR-P-H, 7EGR-R-H, 7EGR-R-I, 7EGR-Q-I, 7EGR-N-J, 7EGR-Q-J, 7EWJ-C-A, 7EWJ-I-A, 7EWJ-C-B, 7EWJ-I-B, 7EWJ-C-D, 7EWJ-F-D, 7EWJ-F-E, 7EWJ-F-G, 7EWJ-I-G, 7EWJ-F-H, 7EWJ-I-H, 7AK8-G-A, 7AK8-H-A, 7AK8-K-A, 7AK8-G-B, 7AK8-H-B, 7AK8-H-C, 7AK8-I-C, 7AK8-J-C, 7AK8-I-D, 7AK8-J-D, 7AK8-J-E, 7AK8-K-E, 7AK8-L-E, 7AK8-K-F, 7AK8-L-F, 7K7H-G-A, 7K7H-G-B, 7K7H-G-C, 7K7H-G-D, 7K7H-G-E, 7K7H-G-L, 7DU5-C-A, 7DU5-C-B, 7R5A-C-A, 7R5A-C-B, 7R5A-D-B, 7D2N-E-A, 7D2N-E-D, 7D2N-F-D, 7D2N-F-B, 7D2N-E-C, 7D2N-F-C, 8GCW-P-A, 8C24-F-C, 8C24-F-D, 8C24-F-E, 8ZWS-I-A, 8ZWS-D-A, 8ZWS-I-B, 8ZWS-I-C, 8ZWS-D-C, 8CP6-A-B, 8CP6-C-B, 8VY8-D-B, 8VY8-C-A, 8VY8-F-E, 8VY8-H-E, 8VY8-F-G, 8VY8-H-G, 8C26-B-A, 8C5G-D-A, 8C5G-C-A, 8C5G-D-B, 8DTB-B-G, 8DTB-B-A, 8DTB-B-D, 8DTB-B-J, 9ILR-B-A, 9ILS-B-A
TOXIN, Hydrolase	2	8SZ2-P-A, 8SZ2-Q-B
TOXIN,HYDROLASE	1	2NM1-B-A
TOXIN/ANTITOXIN	57	3O6Q-B-A, 3O6Q-D-A, 3O6Q-B-C, 3O6Q-D-C, 3TCJ-T-A, 3TCJ-T-B, 3DBO-A-B, 4XGQ-B-A, 4XGQ-D-A, 4XGQ-F-E, 4XGQ-H-E, 4XGQ-B-C, 4XGQ-F-C, 4XGQ-D-C, 4XGQ-F-G, 4XGQ-H-G, 4CHG-G-A, 4CHG-H-A, 4CHG-J-A, 4CHG-G-B, 4CHG-H-B, 4CHG-I-C, 4CHG-H-D, 4CHG-I-D, 4CHG-J-D, 4CHG-H-E, 4CHG-J-E, 4CHG-J-F, 4XGR-B-A, 4XGR-D-A, 4XGR-H-G, 4XGR-F-G, 4XGR-H-E, 4XGR-F-E, 4XGR-B-C, 4XGR-F-C, 4XGR-D-C, 5I4R-C-D, 5I4R-G-H, 6IFC-B-A, 6IFC-D-A, 6IFC-B-C, 6IFC-D-C, 6IFC-F-E, 6IFC-H-E, 6IFC-F-G, 6IFC-H-G, 7VD7-B-A, 7VWO-D-A, 7VWO-D-B, 7VWO-J-B, 7VWO-H-E, 7VWO-D-E, 7VWO-J-K, 7VWO-D-I, 7VWO-J-I, 7VWO-H-G
TOXIN/CHAPERONE	2	4JMF-A-B, 4JMF-A-C
TOXIN/HYDROLASE	3	3R0L-A-D, 3R0L-B-D, 3R0L-C-D
TOXIN/IMMUNE SYSTEM	5	5EPM-C-A, 5EPM-D-A, 5EPM-C-B, 5EPM-D-E, 5EPM-D-F
TOXIN/PEPTIDE	5	1HAJ-B-A, 1HAA-B-A, 1HC9-C-A, 1HC9-C-B, 1HC9-D-B
TOXIN/PROTEIN BINDING	2	2NUD-C-A, 2NUD-D-B
TOXIN/PROTEIN TRANSPORT	1	6L7I-H-G
TOXIN/TOXIN INHIBITOR	4	3BOO-B-A, 4FXE-C-A, 4FXE-C-D, 4FXE-C-F
TOXIN/TOXIN REPRESSOR	6	3HPW-C-A, 3HPW-C-B, 3G7Z-C-A, 3G7Z-D-A, 3G7Z-C-B, 3G7Z-D-B
TRANCRIPTION CO-REPRESSOR	1	1HL3-B-A
